shipping_id,order_id,shipping_provider,delivery_status,Shipping_date,return_date
19141,19141,Canada Post,in-transit,2025-01-17,
19142,19142,FedEx,in-transit,2024-08-29,
19143,19143,UPS,out-for-delivery,2024-08-28,
19144,19144,DHL,Delivered,2024-07-20,
19145,19145,USPS,out-for-delivery,2024-12-22,
19146,19146,Canada Post,Delivered,2024-02-18,
19147,19147,DHL,Delivered,2024-05-26,
19148,19148,UPS,out-for-delivery,2024-06-22,
19149,19149,UPS,Delivered,2024-04-03,
19150,19150,Canada Post,Delivered,2024-02-27,
19151,19151,USPS,Delivered,2024-09-01,
19152,19152,Purolator,Delivered,2025-01-24,
19153,19153,Purolator,Delivered,2024-04-01,
19154,19154,FedEx,in-transit,2024-08-16,
19155,19155,Purolator,Delivered,2025-01-01,
19156,19156,UPS,in-transit,2024-09-17,
19157,19157,Purolator,Delivered,2024-11-02,
19158,19158,DHL,out-for-delivery,2024-08-25,
19159,19159,UPS,Delivered,2024-11-06,
19160,19160,Canada Post,Delivered,2024-09-14,
19161,19161,USPS,Delivered,2024-07-26,
19162,19162,USPS,Delivered,2024-03-26,
19163,19163,Canada Post,Delivered,2024-04-03,
19164,19164,FedEx,out-for-delivery,2024-07-14,
19165,19165,FedEx,out-for-delivery,2024-07-18,
19166,19166,UPS,in-transit,2024-01-31,
19167,19167,Canada Post,Delivered,2024-02-18,
19168,19168,FedEx,out-for-delivery,2024-10-19,
19169,19169,FedEx,in-transit,2024-04-21,
19170,19170,UPS,Delivered,2024-07-27,
19171,19171,UPS,Delivered,2024-09-29,
19172,19172,DHL,in-transit,2024-03-06,
19173,19173,Canada Post,Delivered,2024-06-22,
19174,19174,DHL,out-for-delivery,2024-04-12,
19175,19175,UPS,Delivered,2024-04-28,
19176,19176,Purolator,Delivered,2024-12-30,
19177,19177,DHL,out-for-delivery,2024-08-10,
19178,19178,Canada Post,out-for-delivery,2024-07-20,
19179,19179,FedEx,Returned,,2024-04-16
19180,19180,UPS,out-for-delivery,2024-02-21,
19181,19181,Purolator,out-for-delivery,2024-07-04,
19182,19182,Canada Post,in-transit,2024-02-20,
19183,19183,FedEx,Delivered,2025-01-18,
19184,19184,FedEx,Delivered,2024-09-06,
19185,19185,Purolator,Delivered,2024-12-24,
19186,19186,Canada Post,in-transit,2024-12-26,
19187,19187,USPS,in-transit,2024-01-22,
19188,19188,DHL,out-for-delivery,2024-09-17,
19189,19189,USPS,Delivered,2024-02-07,
19190,19190,UPS,out-for-delivery,2024-06-09,
19191,19191,UPS,Delivered,2024-01-16,
19192,19192,FedEx,in-transit,2024-03-29,
19193,19193,Canada Post,Delivered,2024-07-01,
19194,19194,DHL,out-for-delivery,2024-01-31,
19195,19195,FedEx,out-for-delivery,2024-08-28,
19196,19196,USPS,Delivered,2024-09-30,
19197,19197,FedEx,Delivered,2024-03-02,
19198,19198,Purolator,in-transit,2024-05-08,
19199,19199,DHL,out-for-delivery,2024-02-09,
19200,19200,UPS,in-transit,2024-05-01,
19201,19201,Purolator,Delivered,2024-01-29,
19202,19202,Purolator,Delivered,2024-01-21,
19203,19203,Canada Post,in-transit,2024-05-26,
19204,19204,Canada Post,in-transit,2024-11-17,
19205,19205,UPS,out-for-delivery,2024-11-12,
19206,19206,UPS,Delivered,2024-01-14,
19207,19207,DHL,Delivered,2024-02-15,
19208,19208,FedEx,Delivered,2024-03-13,
19209,19209,USPS,Returned,,2024-10-04
19210,19210,USPS,Delivered,2025-01-02,
19211,19211,FedEx,Delivered,2024-09-30,
19212,19212,FedEx,out-for-delivery,2024-10-09,
19213,19213,DHL,in-transit,2024-08-11,
19214,19214,Purolator,Delivered,2024-06-22,
19215,19215,Purolator,out-for-delivery,2024-02-18,
19216,19216,DHL,out-for-delivery,2024-03-16,
19217,19217,DHL,Delivered,2024-10-10,
19218,19218,Purolator,out-for-delivery,2024-12-18,
19219,19219,Purolator,Delivered,2024-07-01,
19220,19220,Canada Post,Delivered,2025-01-26,
19221,19221,FedEx,out-for-delivery,2024-04-04,
19222,19222,USPS,Delivered,2025-01-07,
19223,19223,UPS,in-transit,2024-01-10,
19224,19224,UPS,Delivered,2024-11-04,
19225,19225,Canada Post,in-transit,2025-01-10,
19226,19226,FedEx,out-for-delivery,2024-07-02,
19227,19227,FedEx,Delivered,2025-01-09,
19228,19228,Purolator,in-transit,2024-03-17,
19229,19229,USPS,in-transit,2024-07-28,
19230,19230,USPS,Delivered,2024-08-29,
19231,19231,Canada Post,Delivered,2024-04-03,
19232,19232,USPS,Delivered,2024-12-21,
19233,19233,Canada Post,out-for-delivery,2024-09-03,
19234,19234,Purolator,out-for-delivery,2024-10-26,
19235,19235,UPS,Delivered,2024-05-30,
19236,19236,Purolator,Delivered,2025-01-17,
19237,19237,USPS,Delivered,2024-09-27,
19238,19238,USPS,Delivered,2024-05-01,
19239,19239,DHL,out-for-delivery,2024-07-19,
19240,19240,Purolator,Delivered,2024-07-04,
19241,19241,UPS,Delivered,2024-05-07,
19242,19242,Canada Post,out-for-delivery,2024-06-14,
19243,19243,Purolator,in-transit,2024-11-11,
19244,19244,DHL,in-transit,2024-01-17,
19245,19245,DHL,Delivered,2024-01-14,
19246,19246,Purolator,Returned,,2024-01-31
19247,19247,FedEx,Delivered,2024-08-13,
19248,19248,Purolator,in-transit,2024-07-11,
19249,19249,Purolator,out-for-delivery,2024-01-30,
19250,19250,Purolator,out-for-delivery,2024-06-13,
19251,19251,DHL,Delivered,2024-11-13,
19252,19252,DHL,out-for-delivery,2024-11-09,
19253,19253,USPS,Delivered,2024-08-23,
19254,19254,DHL,Delivered,2024-07-13,
19255,19255,FedEx,out-for-delivery,2024-10-21,
19256,19256,FedEx,Delivered,2024-10-15,
19257,19257,FedEx,out-for-delivery,2024-02-10,
19258,19258,FedEx,Delivered,2024-11-07,
19259,19259,UPS,Delivered,2024-11-25,
19260,19260,Purolator,Delivered,2024-02-29,
19261,19261,FedEx,in-transit,2024-09-22,
19262,19262,USPS,Delivered,2024-10-23,
19263,19263,UPS,Delivered,2024-08-31,
19264,19264,Canada Post,Delivered,2024-12-03,
19265,19265,DHL,Delivered,2024-08-04,
19266,19266,Canada Post,out-for-delivery,2024-03-26,
19267,19267,Purolator,in-transit,2024-03-05,
19268,19268,Canada Post,Delivered,2024-08-15,
19269,19269,UPS,in-transit,2024-09-18,
19270,19270,FedEx,Delivered,2024-07-28,
19271,19271,FedEx,in-transit,2024-02-18,
19272,19272,UPS,out-for-delivery,2024-10-21,
19273,19273,UPS,out-for-delivery,2024-06-26,
19274,19274,FedEx,Delivered,2024-01-15,
19275,19275,Purolator,out-for-delivery,2024-06-04,
19276,19276,USPS,Delivered,2024-09-30,
19277,19277,Canada Post,out-for-delivery,2024-08-29,
19278,19278,Canada Post,out-for-delivery,2024-09-26,
19279,19279,UPS,in-transit,2024-07-21,
19280,19280,DHL,out-for-delivery,2024-04-10,
19281,19281,Canada Post,Delivered,2024-05-14,
19282,19282,DHL,out-for-delivery,2024-02-14,
19283,19283,USPS,Delivered,2024-06-26,
19284,19284,FedEx,Delivered,2024-10-11,
19285,19285,USPS,Delivered,2024-06-20,
19286,19286,Purolator,in-transit,2024-10-09,
19287,19287,Purolator,out-for-delivery,2024-04-02,
19288,19288,DHL,out-for-delivery,2024-01-31,
19289,19289,UPS,in-transit,2024-02-20,
19290,19290,UPS,Delivered,2024-06-21,
19291,19291,Purolator,in-transit,2024-07-08,
19292,19292,UPS,Delivered,2024-01-06,
19293,19293,USPS,Delivered,2024-12-01,
19294,19294,FedEx,out-for-delivery,2024-04-29,
19295,19295,Canada Post,in-transit,2024-09-23,
19296,19296,DHL,out-for-delivery,2024-05-15,
19297,19297,FedEx,Delivered,2024-06-13,
19298,19298,UPS,out-for-delivery,2024-01-03,
19299,19299,FedEx,Returned,,2024-11-30
19300,19300,Purolator,in-transit,2024-10-11,
19301,19301,Canada Post,Delivered,2024-11-05,
19302,19302,UPS,Delivered,2025-01-04,
19303,19303,UPS,Delivered,2024-12-15,
19304,19304,Purolator,in-transit,2024-05-28,
19305,19305,UPS,in-transit,2024-06-04,
19306,19306,FedEx,out-for-delivery,2024-03-18,
19307,19307,UPS,Delivered,2024-02-21,
19308,19308,DHL,in-transit,2025-01-12,
19309,19309,DHL,in-transit,2024-01-12,
19310,19310,DHL,Delivered,2024-12-27,
19311,19311,DHL,out-for-delivery,2024-06-11,
19312,19312,Purolator,out-for-delivery,2024-11-16,
19313,19313,Purolator,Delivered,2025-01-19,
19314,19314,USPS,in-transit,2024-06-16,
19315,19315,USPS,Delivered,2024-04-04,
19316,19316,UPS,Returned,,2024-08-19
19317,19317,UPS,Returned,,2024-07-02
19318,19318,Canada Post,out-for-delivery,2024-11-11,
19319,19319,FedEx,Delivered,2024-09-22,
19320,19320,USPS,out-for-delivery,2024-10-13,
19321,19321,FedEx,in-transit,2024-02-15,
19322,19322,Purolator,in-transit,2024-01-07,
19323,19323,USPS,out-for-delivery,2024-03-09,
19324,19324,UPS,in-transit,2025-01-08,
19325,19325,UPS,Delivered,2024-02-13,
19326,19326,UPS,Delivered,2024-07-16,
19327,19327,DHL,Delivered,2025-01-20,
19328,19328,FedEx,out-for-delivery,2024-12-13,
19329,19329,Purolator,in-transit,2024-01-17,
19330,19330,USPS,Delivered,2024-05-26,
19331,19331,DHL,Delivered,2024-05-27,
19332,19332,FedEx,Delivered,2024-06-15,
19333,19333,Canada Post,Delivered,2024-08-24,
19334,19334,DHL,in-transit,2024-02-19,
19335,19335,UPS,Delivered,2024-04-01,
19336,19336,UPS,Delivered,2024-06-09,
19337,19337,USPS,in-transit,2024-10-19,
19338,19338,DHL,in-transit,2024-02-12,
19339,19339,Canada Post,Returned,,2024-03-09
19340,19340,Purolator,out-for-delivery,2024-09-23,
19341,19341,Canada Post,Delivered,2024-08-13,
19342,19342,Purolator,in-transit,2024-09-30,
19343,19343,UPS,Delivered,2024-02-02,
19344,19344,Purolator,in-transit,2024-02-26,
19345,19345,USPS,Delivered,2024-10-05,
19346,19346,Purolator,Delivered,2024-09-16,
19347,19347,DHL,Delivered,2024-04-01,
19348,19348,FedEx,in-transit,2024-02-29,
19349,19349,FedEx,in-transit,2024-11-23,
19350,19350,Purolator,in-transit,2024-05-28,
19351,19351,Canada Post,in-transit,2024-11-29,
19352,19352,USPS,in-transit,2024-03-19,
19353,19353,UPS,Delivered,2025-01-21,
19354,19354,Purolator,in-transit,2024-06-10,
19355,19355,DHL,Delivered,2024-06-29,
19356,19356,FedEx,Returned,,2024-10-31
19357,19357,DHL,Delivered,2024-10-13,
19358,19358,Canada Post,in-transit,2024-07-24,
19359,19359,UPS,in-transit,2025-01-14,
19360,19360,Purolator,out-for-delivery,2024-04-05,
19361,19361,Purolator,Delivered,2024-01-24,
19362,19362,DHL,out-for-delivery,2024-08-08,
19363,19363,Purolator,in-transit,2024-12-02,
19364,19364,FedEx,in-transit,2025-01-02,
19365,19365,UPS,in-transit,2024-11-30,
19366,19366,Canada Post,out-for-delivery,2024-12-25,
19367,19367,DHL,Delivered,2024-05-07,
19368,19368,UPS,Delivered,2024-04-13,
19369,19369,UPS,out-for-delivery,2025-01-21,
19370,19370,Canada Post,out-for-delivery,2024-01-08,
19371,19371,FedEx,out-for-delivery,2024-11-01,
19372,19372,UPS,Delivered,2024-10-25,
19373,19373,UPS,Delivered,2024-12-21,
19374,19374,USPS,Returned,,2024-09-19
19375,19375,USPS,Delivered,2024-11-15,
19376,19376,UPS,out-for-delivery,2024-04-18,
19377,19377,Canada Post,Delivered,2024-08-19,
19378,19378,UPS,Delivered,2024-11-12,
19379,19379,Canada Post,Delivered,2024-07-21,
19380,19380,USPS,Delivered,2024-12-16,
19381,19381,Purolator,out-for-delivery,2024-02-13,
19382,19382,USPS,in-transit,2025-01-13,
19383,19383,UPS,out-for-delivery,2024-01-03,
19384,19384,Canada Post,out-for-delivery,2024-09-19,
19385,19385,Purolator,Delivered,2024-04-05,
19386,19386,FedEx,Delivered,2024-08-08,
19387,19387,UPS,Delivered,2024-02-22,
19388,19388,DHL,Delivered,2024-07-01,
19389,19389,UPS,Delivered,2024-01-07,
19390,19390,UPS,in-transit,2024-09-19,
19391,19391,USPS,in-transit,2024-04-01,
19392,19392,USPS,in-transit,2024-09-06,
19393,19393,Purolator,out-for-delivery,2024-04-23,
19394,19394,Purolator,out-for-delivery,2024-12-24,
19395,19395,FedEx,out-for-delivery,2024-07-22,
19396,19396,UPS,in-transit,2024-06-22,
19397,19397,UPS,out-for-delivery,2024-02-06,
19398,19398,UPS,Delivered,2024-04-11,
19399,19399,UPS,out-for-delivery,2024-02-18,
19400,19400,FedEx,Delivered,2024-05-24,
19401,19401,DHL,Delivered,2024-11-29,
19402,19402,Purolator,Delivered,2024-11-27,
19403,19403,Purolator,Delivered,2024-12-11,
19404,19404,Purolator,Delivered,2024-04-05,
19405,19405,UPS,in-transit,2024-02-29,
19406,19406,Canada Post,out-for-delivery,2024-09-10,
19407,19407,Canada Post,Delivered,2024-11-15,
19408,19408,Purolator,in-transit,2025-01-15,
19409,19409,Canada Post,in-transit,2024-05-07,
19410,19410,UPS,Returned,,2024-07-12
19411,19411,USPS,out-for-delivery,2024-11-27,
19412,19412,USPS,in-transit,2024-10-11,
19413,19413,UPS,out-for-delivery,2024-02-05,
19414,19414,Purolator,Delivered,2024-04-23,
19415,19415,Purolator,out-for-delivery,2024-05-16,
19416,19416,USPS,out-for-delivery,2024-03-07,
19417,19417,Canada Post,out-for-delivery,2024-12-13,
19418,19418,USPS,out-for-delivery,2024-03-27,
19419,19419,DHL,out-for-delivery,2025-01-20,
19420,19420,FedEx,in-transit,2024-04-26,
19421,19421,UPS,in-transit,2024-02-01,
19422,19422,Canada Post,Delivered,2024-10-04,
19423,19423,UPS,Delivered,2024-02-19,
19424,19424,Canada Post,Delivered,2024-02-01,
19425,19425,DHL,in-transit,2024-02-03,
19426,19426,DHL,in-transit,2024-05-31,
19427,19427,FedEx,Delivered,2024-09-06,
19428,19428,DHL,out-for-delivery,2024-10-29,
19429,19429,USPS,Delivered,2024-11-28,
19430,19430,Canada Post,in-transit,2024-06-10,
19431,19431,USPS,out-for-delivery,2024-10-31,
19432,19432,Canada Post,out-for-delivery,2024-09-20,
19433,19433,UPS,in-transit,2024-07-16,
19434,19434,Canada Post,Delivered,2024-12-18,
19435,19435,Canada Post,Delivered,2024-03-21,
19436,19436,Canada Post,out-for-delivery,2024-08-10,
19437,19437,UPS,in-transit,2024-10-02,
19438,19438,DHL,out-for-delivery,2024-09-12,
19439,19439,FedEx,out-for-delivery,2024-09-24,
19440,19440,Canada Post,in-transit,2024-08-08,
19441,19441,DHL,Delivered,2024-03-13,
19442,19442,FedEx,out-for-delivery,2024-10-29,
19443,19443,USPS,Delivered,2024-08-11,
19444,19444,UPS,Delivered,2024-10-03,
19445,19445,UPS,Delivered,2024-07-09,
19446,19446,USPS,Delivered,2024-10-17,
19447,19447,Canada Post,Delivered,2024-09-06,
19448,19448,Purolator,out-for-delivery,2024-09-20,
19449,19449,UPS,out-for-delivery,2024-08-27,
19450,19450,Purolator,out-for-delivery,2024-12-22,
19451,19451,USPS,in-transit,2024-03-02,
19452,19452,UPS,Delivered,2024-08-23,
19453,19453,UPS,Delivered,2024-12-29,
19454,19454,DHL,Delivered,2024-12-04,
19455,19455,USPS,out-for-delivery,2025-01-19,
19456,19456,DHL,in-transit,2024-01-23,
19457,19457,Canada Post,Delivered,2024-06-19,
19458,19458,DHL,Delivered,2024-11-05,
19459,19459,UPS,Delivered,2024-07-16,
19460,19460,Purolator,Delivered,2025-01-14,
19461,19461,USPS,Delivered,2024-03-16,
19462,19462,UPS,Delivered,2024-11-29,
19463,19463,Canada Post,out-for-delivery,2024-06-20,
19464,19464,Canada Post,Delivered,2024-10-25,
19465,19465,Purolator,out-for-delivery,2024-02-21,
19466,19466,FedEx,Delivered,2024-05-05,
19467,19467,USPS,in-transit,2025-01-10,
19468,19468,USPS,out-for-delivery,2024-03-27,
19469,19469,Canada Post,Delivered,2024-08-30,
19470,19470,DHL,out-for-delivery,2024-02-27,
19471,19471,UPS,Delivered,2024-08-11,
19472,19472,FedEx,in-transit,2024-11-24,
19473,19473,UPS,Delivered,2024-02-13,
19474,19474,Canada Post,Returned,,2024-03-31
19475,19475,Canada Post,out-for-delivery,2024-04-15,
19476,19476,Purolator,in-transit,2024-07-05,
19477,19477,FedEx,in-transit,2024-05-29,
19478,19478,Purolator,Delivered,2025-01-14,
19479,19479,FedEx,in-transit,2024-09-07,
19480,19480,Canada Post,Delivered,2024-04-21,
19481,19481,FedEx,Delivered,2024-02-12,
19482,19482,DHL,in-transit,2024-11-06,
19483,19483,FedEx,Returned,,2024-04-12
19484,19484,FedEx,Delivered,2024-07-10,
19485,19485,Canada Post,in-transit,2024-03-25,
19486,19486,USPS,in-transit,2024-08-03,
19487,19487,UPS,Returned,,2024-12-30
19488,19488,Purolator,Delivered,2024-07-10,
19489,19489,Canada Post,in-transit,2024-04-23,
19490,19490,Purolator,in-transit,2024-02-26,
19491,19491,Canada Post,Delivered,2024-05-14,
19492,19492,DHL,Delivered,2024-05-01,
19493,19493,UPS,out-for-delivery,2024-05-07,
19494,19494,USPS,out-for-delivery,2024-04-24,
19495,19495,DHL,Delivered,2024-06-10,
19496,19496,Canada Post,Returned,,2024-10-10
19497,19497,Canada Post,out-for-delivery,2024-05-12,
19498,19498,UPS,Delivered,2024-06-12,
19499,19499,Canada Post,Delivered,2024-01-24,
19500,19500,FedEx,out-for-delivery,2024-02-24,
19501,19501,UPS,out-for-delivery,2024-12-31,
19502,19502,UPS,out-for-delivery,2024-04-29,
19503,19503,DHL,out-for-delivery,2024-01-31,
19504,19504,UPS,Returned,,2024-11-21
19505,19505,UPS,Delivered,2024-04-25,
19506,19506,USPS,Delivered,2024-11-06,
19507,19507,DHL,in-transit,2024-02-13,
19508,19508,UPS,out-for-delivery,2024-10-27,
19509,19509,DHL,Delivered,2024-08-27,
19510,19510,UPS,out-for-delivery,2024-10-11,
19511,19511,USPS,Delivered,2024-11-19,
19512,19512,DHL,out-for-delivery,2024-08-09,
19513,19513,Canada Post,Delivered,2024-05-02,
19514,19514,Canada Post,in-transit,2024-06-01,
19515,19515,DHL,in-transit,2024-01-14,
19516,19516,UPS,Delivered,2024-02-13,
19517,19517,UPS,Delivered,2024-10-10,
19518,19518,FedEx,out-for-delivery,2024-01-17,
19519,19519,Canada Post,Returned,,2024-11-14
19520,19520,DHL,out-for-delivery,2024-04-16,
19521,19521,Canada Post,out-for-delivery,2024-06-13,
19522,19522,USPS,Delivered,2024-01-29,
19523,19523,UPS,Delivered,2024-11-10,
19524,19524,UPS,Delivered,2024-04-19,
19525,19525,FedEx,Delivered,2024-01-07,
19526,19526,Purolator,Delivered,2024-11-15,
19527,19527,FedEx,Returned,,2024-01-21
19528,19528,DHL,in-transit,2024-07-17,
19529,19529,FedEx,Delivered,2024-02-02,
19530,19530,USPS,out-for-delivery,2024-08-29,
19531,19531,DHL,Delivered,2024-04-04,
19532,19532,FedEx,Delivered,2024-09-10,
19533,19533,DHL,Delivered,2024-12-07,
19534,19534,Purolator,Delivered,2024-10-27,
19535,19535,UPS,in-transit,2024-08-16,
19536,19536,UPS,Delivered,2024-07-16,
19537,19537,FedEx,Delivered,2024-12-05,
19538,19538,Purolator,out-for-delivery,2024-03-15,
19539,19539,UPS,out-for-delivery,2024-07-06,
19540,19540,UPS,out-for-delivery,2024-09-05,
19541,19541,USPS,out-for-delivery,2024-02-06,
19542,19542,Canada Post,Delivered,2024-02-14,
19543,19543,USPS,Delivered,2024-10-01,
19544,19544,DHL,Delivered,2024-08-26,
19545,19545,FedEx,Delivered,2025-01-14,
19546,19546,Purolator,Delivered,2024-12-09,
19547,19547,FedEx,out-for-delivery,2024-11-26,
19548,19548,FedEx,out-for-delivery,2024-09-19,
19549,19549,Canada Post,Delivered,2024-10-24,
19550,19550,Purolator,Delivered,2024-02-04,
19551,19551,Canada Post,Delivered,2024-05-05,
19552,19552,UPS,Delivered,2024-01-18,
19553,19553,Purolator,in-transit,2024-08-17,
19554,19554,DHL,in-transit,2024-09-13,
19555,19555,DHL,Delivered,2024-08-23,
19556,19556,DHL,Delivered,2024-09-08,
19557,19557,Canada Post,Delivered,2024-10-01,
19558,19558,UPS,in-transit,2024-03-15,
19559,19559,Canada Post,Delivered,2024-07-18,
19560,19560,USPS,Delivered,2024-07-24,
19561,19561,Canada Post,out-for-delivery,2024-10-10,
19562,19562,UPS,Delivered,2024-07-31,
19563,19563,Purolator,Returned,,2024-09-22
19564,19564,FedEx,in-transit,2024-05-28,
19565,19565,DHL,Delivered,2024-03-25,
19566,19566,Canada Post,in-transit,2024-07-06,
19567,19567,FedEx,Delivered,2024-08-19,
19568,19568,Canada Post,in-transit,2024-02-05,
19569,19569,USPS,out-for-delivery,2024-02-14,
19570,19570,FedEx,Delivered,2024-01-10,
19571,19571,Canada Post,in-transit,2024-05-11,
19572,19572,Purolator,out-for-delivery,2024-02-23,
19573,19573,FedEx,out-for-delivery,2024-11-05,
19574,19574,Canada Post,Delivered,2024-04-22,
19575,19575,Purolator,out-for-delivery,2024-05-01,
19576,19576,DHL,Delivered,2024-08-10,
19577,19577,FedEx,Delivered,2024-04-23,
19578,19578,DHL,in-transit,2024-03-02,
19579,19579,FedEx,Delivered,2024-11-06,
19580,19580,FedEx,Delivered,2024-10-24,
19581,19581,Purolator,in-transit,2024-11-04,
19582,19582,USPS,out-for-delivery,2024-01-22,
19583,19583,Canada Post,Delivered,2024-02-06,
19584,19584,DHL,Delivered,2024-06-06,
19585,19585,Purolator,Returned,,2024-08-23
19586,19586,Canada Post,in-transit,2024-08-12,
19587,19587,FedEx,in-transit,2024-05-04,
19588,19588,Canada Post,in-transit,2024-08-23,
19589,19589,Purolator,out-for-delivery,2024-07-16,
19590,19590,UPS,out-for-delivery,2024-09-09,
19591,19591,DHL,Delivered,2024-05-21,
19592,19592,FedEx,Delivered,2024-02-12,
19593,19593,Canada Post,in-transit,2025-01-21,
19594,19594,UPS,Delivered,2024-12-19,
19595,19595,Purolator,Delivered,2024-11-04,
19596,19596,USPS,out-for-delivery,2024-12-27,
19597,19597,USPS,out-for-delivery,2024-12-03,
19598,19598,Purolator,Delivered,2024-11-07,
19599,19599,FedEx,out-for-delivery,2024-08-14,
19600,19600,USPS,out-for-delivery,2024-12-23,
19601,19601,UPS,Delivered,2024-02-20,
19602,19602,FedEx,in-transit,2024-06-26,
19603,19603,USPS,Delivered,2024-11-22,
19604,19604,Canada Post,out-for-delivery,2024-03-03,
19605,19605,USPS,Delivered,2024-02-12,
19606,19606,DHL,Delivered,2024-10-03,
19607,19607,DHL,in-transit,2024-10-09,
19608,19608,UPS,out-for-delivery,2024-10-21,
19609,19609,DHL,Returned,,2024-08-09
19610,19610,Canada Post,out-for-delivery,2024-11-26,
19611,19611,Canada Post,out-for-delivery,2024-09-27,
19612,19612,Purolator,Delivered,2024-07-02,
19613,19613,FedEx,out-for-delivery,2024-09-11,
19614,19614,Purolator,out-for-delivery,2024-05-24,
19615,19615,Canada Post,Delivered,2024-08-01,
19616,19616,Purolator,Delivered,2024-10-03,
19617,19617,Canada Post,out-for-delivery,2024-01-07,
